date_time,temperature
2020-04-29 00:50:17.882706,23.25,23.25
2020-04-29 00:51:20.602680,23.25,23.25
2020-04-29 00:52:22.441856,23.312,23.312
2020-04-29 00:53:25.170689,23.312,23.312
2020-04-29 00:54:27.004926,23.312,23.312
2020-04-29 00:55:28.842787,23.312,23.312
2020-04-29 00:56:30.682732,23.312,23.312
2020-04-29 00:57:33.403367,23.375,23.375
2020-04-29 00:58:35.245242,23.375,23.375
2020-04-29 00:59:37.970568,23.375,23.375
2020-04-29 01:00:39.803304,23.375,23.375
2020-04-29 01:01:41.642681,23.375,23.375
2020-04-29 01:02:44.361840,23.437,23.437
2020-04-29 01:03:46.202653,23.437,23.437
2020-04-29 01:04:48.042693,23.437,23.437
2020-04-29 01:05:49.887448,23.437,23.437
2020-04-29 01:06:51.722690,23.437,23.437
2020-04-29 01:07:53.562612,23.437,23.437
2020-04-29 01:08:55.401791,23.437,23.437
2020-04-29 01:09:57.164925,23.437,23.437
2020-04-29 01:10:59.002732,23.437,23.437
2020-04-29 01:12:01.723306,23.5,23.5
2020-04-29 01:13:03.562702,23.5,23.5
2020-04-29 01:14:05.404882,23.5,23.5
2020-04-29 01:15:07.242640,23.5,23.5
2020-04-29 01:16:09.082667,23.5,23.5
2020-04-29 01:17:11.802784,23.5,23.5
2020-04-29 01:18:13.642648,23.562,23.562
2020-04-29 01:19:16.363500,23.562,23.562
2020-04-29 01:20:18.202679,23.562,23.562
2020-04-29 01:21:20.042648,23.562,23.562
2020-04-29 01:22:22.762681,23.562,23.562
2020-04-29 01:23:24.602717,23.625,23.625
2020-04-29 01:24:26.444868,23.625,23.625
2020-04-29 01:25:29.162680,23.625,23.625
2020-04-29 01:26:31.002672,23.625,23.625
2020-04-29 01:27:32.841859,23.625,23.625
2020-04-29 01:28:35.562706,23.687,23.687
2020-04-29 01:29:37.404983,23.687,23.687
2020-04-29 01:30:39.282783,23.625,23.687
2020-04-29 01:31:41.082678,23.687,23.687
2020-04-29 01:32:43.801823,23.687,23.687
2020-04-29 01:33:45.645276,23.687,23.687
2020-04-29 01:34:48.362710,23.687,23.687
2020-04-29 01:35:50.202692,23.687,23.687
2020-04-29 01:36:52.042701,23.687,23.687
2020-04-29 01:37:53.887026,23.687,23.687
2020-04-29 01:38:55.722713,23.687,23.687
2020-04-29 01:39:57.562681,23.75,23.75
2020-04-29 01:40:59.402655,23.75,23.75
2020-04-29 01:42:01.241859,23.75,23.75
2020-04-29 01:43:03.162728,23.75,23.75
2020-04-29 01:44:05.002692,23.75,23.75
2020-04-29 01:45:06.842711,23.75,23.75
2020-04-29 01:46:08.682625,23.75,23.75
2020-04-29 01:47:10.525040,23.75,23.75
2020-04-29 01:48:12.362722,23.75,23.75
2020-04-29 01:49:14.203104,23.75,23.75
2020-04-29 01:50:16.043819,23.75,23.75
2020-04-29 01:51:17.882775,23.812,23.812
2020-04-29 01:52:19.722707,23.812,23.812
2020-04-29 01:53:21.562625,23.812,23.812
2020-04-29 01:54:24.284774,23.812,23.812
2020-04-29 01:55:26.124972,23.812,23.812
2020-04-29 01:56:28.844589,23.812,23.812
2020-04-29 01:57:30.682704,23.812,23.812
2020-04-29 01:58:33.405091,23.875,23.875
2020-04-29 01:59:35.242673,23.875,23.875
2020-04-29 02:00:37.085077,23.875,23.875
2020-04-29 02:01:40.682675,23.875,23.875
2020-04-29 02:02:43.321822,23.875,23.875
2020-04-29 02:03:45.162789,23.875,23.875
2020-04-29 02:04:47.002687,23.875,23.875
2020-04-29 02:05:48.841831,23.875,23.875
2020-04-29 02:06:50.682727,23.875,23.875
2020-04-29 02:07:52.524997,23.937,23.937
2020-04-29 02:08:55.242729,23.937,23.937
2020-04-29 02:09:58.845244,23.937,23.937
2020-04-29 02:11:00.682685,23.937,23.937
2020-04-29 02:12:02.525057,23.937,23.937
2020-04-29 02:13:04.442722,23.937,23.937
2020-04-29 02:14:06.282716,23.937,23.937
2020-04-29 02:15:08.202671,24.0,24.0
2020-04-29 02:16:10.045089,23.937,24.0
2020-04-29 02:17:11.882688,24.0,24.0
2020-04-29 02:18:13.645098,23.937,24.0
2020-04-29 02:19:15.483006,24.0,24.0
2020-04-29 02:20:17.322677,24.0,24.0
2020-04-29 02:21:19.164782,24.0,24.0
2020-04-29 02:22:21.002692,24.0,24.0
2020-04-29 02:23:22.842665,24.0,24.0
2020-04-29 02:24:24.682723,24.0,24.0
2020-04-29 02:25:26.522715,24.0,24.0
2020-04-29 02:26:28.362661,24.0,24.0
2020-04-29 02:27:30.202683,24.0,24.0
2020-04-29 02:28:32.048094,24.0,24.0
2020-04-29 02:29:33.882687,24.0,24.0
2020-04-29 02:30:35.722669,24.0,24.0
2020-04-29 02:31:37.562991,24.062,24.062
2020-04-29 02:32:39.405038,24.062,24.062
2020-04-29 02:33:42.122671,24.062,24.062
2020-04-29 02:34:43.962651,24.062,24.062
2020-04-29 02:35:45.810755,24.062,24.062
2020-04-29 02:36:47.648433,24.062,24.062
2020-04-29 02:37:49.487024,24.062,24.062
2020-04-29 02:38:51.322741,24.062,24.062
2020-04-29 02:39:54.043295,24.125,24.125
2020-04-29 02:40:55.882772,24.125,24.125
2020-04-29 02:41:57.725065,24.125,24.125
2020-04-29 02:42:59.561807,24.125,24.125
2020-04-29 02:44:01.403425,24.125,24.125
2020-04-29 02:45:03.242758,24.125,24.125
2020-04-29 02:46:05.081812,24.125,24.125
2020-04-29 02:47:07.807535,24.125,24.125
2020-04-29 02:48:09.642661,24.125,24.125
2020-04-29 02:49:12.362723,24.125,24.125
2020-04-29 02:50:14.207005,24.125,24.125
2020-04-29 02:51:16.045991,24.125,24.125
2020-04-29 02:52:17.882735,24.125,24.125
2020-04-29 02:53:20.602738,24.187,24.187
2020-04-29 02:54:22.442713,24.125,24.187
2020-04-29 02:55:24.282676,24.187,24.187
2020-04-29 02:56:26.122647,24.187,24.187
2020-04-29 02:57:27.965063,24.187,24.187
2020-04-29 02:58:30.682694,24.187,24.187
2020-04-29 02:59:32.521824,24.187,24.187
2020-04-29 03:00:34.367157,24.187,24.187
2020-04-29 03:01:36.202623,24.187,24.187
2020-04-29 03:02:38.043184,24.187,24.187
2020-04-29 03:03:40.766786,24.187,24.187
2020-04-29 03:04:43.563415,24.25,24.25
2020-04-29 03:05:45.402641,24.25,24.25
2020-04-29 03:06:47.242679,24.25,24.25
2020-04-29 03:07:49.081802,24.25,24.25
2020-04-29 03:08:50.922689,24.25,24.25
2020-04-29 03:09:53.645297,24.25,24.25
2020-04-29 03:10:55.482689,24.25,24.25
2020-04-29 03:11:57.326352,24.25,24.25
2020-04-29 03:12:59.162738,24.25,24.25
2020-04-29 03:14:01.017696,24.25,24.25
2020-04-29 03:15:02.842673,24.25,24.25
2020-04-29 03:16:04.699972,24.312,24.312
2020-04-29 03:17:08.282722,24.312,24.312
2020-04-29 03:18:10.203150,24.312,24.312
2020-04-29 03:19:12.042725,24.312,24.312
2020-04-29 03:20:13.882736,24.312,24.312
2020-04-29 03:21:15.721864,24.312,24.312
2020-04-29 03:22:18.442742,24.312,24.312
2020-04-29 03:23:20.282978,24.312,24.312
2020-04-29 03:24:23.002660,24.312,24.312
2020-04-29 03:25:24.844984,24.312,24.312
2020-04-29 03:26:26.681813,24.312,24.312
2020-04-29 03:27:28.522683,24.312,24.312
2020-04-29 03:28:30.362716,24.312,24.312
2020-04-29 03:29:32.201817,24.312,24.312
2020-04-29 03:30:34.050172,24.375,24.375
2020-04-29 03:31:35.885186,24.375,24.375
2020-04-29 03:32:37.721817,24.375,24.375
2020-04-29 03:33:40.442685,24.375,24.375
2020-04-29 03:34:43.165809,24.375,24.375
2020-04-29 03:35:45.882686,24.375,24.375
2020-04-29 03:36:48.601840,24.375,24.375
2020-04-29 03:37:50.447972,24.375,24.375
2020-04-29 03:38:53.242689,24.375,24.375
2020-04-29 03:39:55.165172,24.375,24.375
2020-04-29 03:40:57.002671,24.375,24.375
2020-04-29 03:41:58.842747,24.375,24.375
2020-04-29 03:43:01.561806,24.375,24.375
2020-04-29 03:44:04.282005,24.375,24.375
2020-04-29 03:45:06.123373,24.375,24.375
2020-04-29 03:46:07.962676,24.375,24.375
2020-04-29 03:47:11.562766,24.375,24.375
2020-04-29 03:48:13.402640,24.375,24.375
2020-04-29 03:49:15.242720,24.375,24.375
2020-04-29 03:50:17.082777,24.437,24.437
2020-04-29 03:51:19.805080,24.437,24.437
2020-04-29 03:52:21.642695,24.437,24.437
2020-04-29 03:53:23.486863,24.437,24.437
2020-04-29 03:54:25.326077,24.437,24.437
2020-04-29 03:55:28.042690,24.437,24.437
2020-04-29 03:56:29.882654,24.375,24.437
2020-04-29 03:57:31.722401,24.375,24.437
2020-04-29 03:58:34.442686,24.375,24.437
2020-04-29 03:59:36.282661,24.375,24.437
2020-04-29 04:00:39.002723,24.312,24.437
2020-04-29 04:01:40.842708,24.25,24.437
2020-04-29 04:02:42.681848,24.25,24.437
2020-04-29 04:03:44.523478,24.25,24.437
2020-04-29 04:04:46.364954,24.187,24.437
2020-04-29 04:05:48.201837,24.187,24.437
2020-04-29 04:06:50.922724,24.187,24.437
2020-04-29 04:07:52.762678,24.187,24.437
2020-04-29 04:08:54.602690,24.125,24.437
2020-04-29 04:09:56.442665,24.125,24.437
2020-04-29 04:10:58.285136,24.125,24.437
2020-04-29 04:12:00.122680,24.125,24.437
2020-04-29 04:13:01.965109,24.062,24.437
2020-04-29 04:14:04.681842,24.062,24.437
2020-04-29 04:15:07.444291,24.062,24.437
2020-04-29 04:16:09.256696,24.062,24.437
2020-04-29 04:17:11.962691,24.062,24.437
2020-04-29 04:18:13.802739,24.0,24.437
2020-04-29 04:19:15.642680,24.0,24.437
2020-04-29 04:20:17.485298,24.0,24.437
2020-04-29 04:21:19.322691,24.0,24.437
2020-04-29 04:22:21.162674,24.0,24.437
2020-04-29 04:23:23.004700,24.0,24.437
2020-04-29 04:24:24.842678,23.937,24.437
2020-04-29 04:25:26.682667,23.937,24.437
2020-04-29 04:26:28.526428,23.937,24.437
2020-04-29 04:27:30.362727,23.937,24.437
2020-04-29 04:28:33.082707,23.937,24.437
2020-04-29 04:29:34.922646,23.937,24.437
2020-04-29 04:30:36.761845,23.937,24.437
2020-04-29 04:31:38.601839,23.937,24.437
2020-04-29 04:32:40.442718,23.937,24.437
2020-04-29 04:33:43.165191,23.937,24.437
2020-04-29 04:34:45.882624,23.937,24.437
2020-04-29 04:35:47.721836,23.937,24.437
2020-04-29 04:36:49.642701,23.937,24.437
2020-04-29 04:37:51.484811,23.937,24.437
2020-04-29 04:38:53.322710,23.937,24.437
2020-04-29 04:39:55.162709,23.937,24.437
2020-04-29 04:40:57.002711,23.937,24.437
2020-04-29 04:41:58.841839,23.937,24.437
2020-04-29 04:43:00.682719,23.875,24.437
2020-04-29 04:44:02.522735,23.937,24.437
2020-04-29 04:45:04.366131,23.937,24.437
2020-04-29 04:46:06.203449,23.937,24.437
2020-04-29 04:47:08.042711,23.875,24.437
2020-04-29 04:48:10.762701,23.875,24.437
2020-04-29 04:49:12.602761,23.875,24.437
2020-04-29 04:50:14.442612,23.875,24.437
2020-04-29 04:51:16.282756,23.875,24.437
2020-04-29 04:52:18.122787,23.875,24.437
2020-04-29 04:53:19.962704,23.875,24.437
2020-04-29 04:54:21.882743,23.875,24.437
2020-04-29 04:55:23.722671,23.875,24.437
2020-04-29 04:56:25.562665,23.875,24.437
2020-04-29 04:57:27.405103,23.875,24.437
2020-04-29 04:58:29.242729,23.875,24.437
2020-04-29 04:59:31.082748,23.875,24.437
2020-04-29 05:00:32.922626,23.875,24.437
2020-04-29 05:01:34.762709,23.875,24.437
2020-04-29 05:02:36.602733,23.875,24.437
2020-04-29 05:03:38.443513,23.875,24.437
2020-04-29 05:04:40.282682,23.875,24.437
2020-04-29 05:05:42.130694,23.875,24.437
2020-04-29 05:06:43.962696,23.875,24.437
2020-04-29 05:07:45.802643,23.875,24.437
2020-04-29 05:08:47.656724,23.875,24.437
2020-04-29 05:09:49.482684,23.875,24.437
2020-04-29 05:10:51.322641,23.875,24.437
2020-04-29 05:11:54.042728,23.875,24.437
2020-04-29 05:12:55.889043,23.875,24.437
2020-04-29 05:13:57.722711,23.812,24.437
2020-04-29 05:14:59.562727,23.875,24.437
2020-04-29 05:16:01.403229,23.875,24.437
2020-04-29 05:17:03.282635,23.812,24.437
2020-04-29 05:18:05.082602,23.875,24.437
2020-04-29 05:19:06.932634,23.875,24.437
2020-04-29 05:20:09.641794,23.875,24.437
2020-04-29 05:21:11.562733,23.812,24.437
2020-04-29 05:22:14.283172,23.812,24.437
2020-04-29 05:23:16.122789,23.812,24.437
2020-04-29 05:24:17.965200,23.812,24.437
2020-04-29 05:25:19.804874,23.812,24.437
2020-04-29 05:26:21.642743,23.812,24.437
2020-04-29 05:27:23.482660,23.812,24.437
2020-04-29 05:28:26.201836,23.812,24.437
2020-04-29 05:29:28.045128,23.812,24.437
2020-04-29 05:30:29.882670,23.812,24.437
2020-04-29 05:31:31.721827,23.812,24.437
2020-04-29 05:32:33.562712,23.812,24.437
2020-04-29 05:33:35.402658,23.812,24.437
2020-04-29 05:34:37.241802,23.75,24.437
2020-04-29 05:35:39.082674,23.75,24.437
2020-04-29 05:36:40.929740,23.75,24.437
2020-04-29 05:37:43.642697,23.75,24.437
2020-04-29 05:38:45.482680,23.75,24.437
2020-04-29 05:39:47.322670,23.75,24.437
2020-04-29 05:40:50.124874,23.75,24.437
2020-04-29 05:41:52.842791,23.75,24.437
2020-04-29 05:42:54.682675,23.75,24.437
2020-04-29 05:43:56.522632,23.75,24.437
2020-04-29 05:44:58.365134,23.75,24.437
2020-04-29 05:46:01.091396,23.75,24.437
2020-04-29 05:47:03.812713,23.687,24.437
2020-04-29 05:48:05.722657,23.687,24.437
2020-04-29 05:49:08.446676,23.687,24.437
2020-04-29 05:50:10.282685,23.687,24.437
2020-04-29 05:51:12.124971,23.687,24.437
2020-04-29 05:52:13.962680,23.687,24.437
2020-04-29 05:53:16.682688,23.687,24.437
2020-04-29 05:54:18.524929,23.687,24.437
2020-04-29 05:55:21.245124,23.687,24.437
2020-04-29 05:56:23.082686,23.687,24.437
2020-04-29 05:57:24.922664,23.625,24.437
2020-04-29 05:58:27.642722,23.625,24.437
2020-04-29 05:59:29.482663,23.625,24.437
2020-04-29 06:00:31.321856,23.625,24.437
2020-04-29 06:01:33.162789,23.625,24.437
2020-04-29 06:02:35.002688,23.625,24.437
2020-04-29 06:03:36.841865,23.625,24.437
2020-04-29 06:04:38.683287,23.625,24.437
2020-04-29 06:05:40.522723,23.625,24.437
2020-04-29 06:06:42.363484,23.625,24.437
2020-04-29 06:07:44.202704,23.625,24.437
2020-04-29 06:08:46.048220,23.625,24.437
2020-04-29 06:09:47.961805,23.625,24.437
2020-04-29 06:10:49.802680,23.625,24.437
2020-04-29 06:11:51.642704,23.625,24.437
2020-04-29 06:12:53.481821,23.625,24.437
2020-04-29 06:13:55.330220,23.625,24.437
2020-04-29 06:14:57.162722,23.625,24.437
2020-04-29 06:15:59.001824,23.625,24.437
2020-04-29 06:17:00.842682,23.625,24.437
2020-04-29 06:18:02.682707,23.562,24.437
2020-04-29 06:19:04.521853,23.562,24.437
2020-04-29 06:20:06.362667,23.562,24.437
2020-04-29 06:21:08.202667,23.562,24.437
2020-04-29 06:22:10.922684,23.562,24.437
2020-04-29 06:23:12.762678,23.562,24.437
2020-04-29 06:24:15.482997,23.562,24.437
2020-04-29 06:25:17.325068,23.562,24.437
2020-04-29 06:26:19.162714,23.562,24.437
2020-04-29 06:27:21.002708,23.562,24.437
2020-04-29 06:28:22.852945,23.562,24.437
2020-04-29 06:29:24.682680,23.562,24.437
2020-04-29 06:30:26.522972,23.562,24.437
2020-04-29 06:31:28.362718,23.562,24.437
2020-04-29 06:32:30.202723,23.562,24.437
2020-04-29 06:33:32.042709,23.562,24.437
2020-04-29 06:34:33.882699,23.562,24.437
2020-04-29 06:35:35.722741,23.562,24.437
2020-04-29 06:36:38.441825,23.562,24.437
2020-04-29 06:37:40.282725,23.5,24.437
2020-04-29 06:38:43.002989,23.5,24.437
2020-04-29 06:39:44.842649,23.5,24.437
2020-04-29 06:40:46.682720,23.5,24.437
2020-04-29 06:41:48.524890,23.5,24.437
2020-04-29 06:42:50.362711,23.5,24.437
2020-04-29 06:43:52.202668,23.5,24.437
2020-04-29 06:44:54.044955,23.5,24.437
2020-04-29 06:45:55.882639,23.5,24.437
2020-04-29 06:46:57.727309,23.5,24.437
2020-04-29 06:47:59.562717,23.5,24.437
2020-04-29 06:49:01.401805,23.5,24.437
2020-04-29 06:50:03.250404,23.5,24.437
2020-04-29 06:51:05.082684,23.5,24.437
2020-04-29 06:52:06.922675,23.5,24.437
2020-04-29 06:53:08.762700,23.5,24.437
2020-04-29 06:54:10.602710,23.5,24.437
2020-04-29 06:55:12.442714,23.5,24.437
2020-04-29 06:56:14.364982,23.5,24.437
2020-04-29 06:57:16.206114,23.5,24.437
2020-04-29 06:58:18.922700,23.5,24.437
2020-04-29 06:59:20.761848,23.5,24.437
2020-04-29 07:00:23.487516,23.5,24.437
2020-04-29 07:01:25.322853,23.5,24.437
2020-04-29 07:02:27.167734,23.5,24.437
2020-04-29 07:03:29.002715,23.5,24.437
2020-04-29 07:04:30.842691,23.5,24.437
2020-04-29 07:05:32.682717,23.5,24.437
2020-04-29 07:06:34.523104,23.562,24.437
2020-04-29 07:07:36.365227,23.562,24.437
2020-04-29 07:08:38.202140,23.562,24.437
2020-04-29 07:09:40.045602,23.562,24.437
2020-04-29 07:10:41.883058,23.562,24.437
2020-04-29 07:11:43.723024,23.5,24.437
2020-04-29 07:12:46.443048,23.562,24.437
2020-04-29 07:13:48.283062,23.562,24.437
2020-04-29 07:14:50.123094,23.562,24.437
2020-04-29 07:15:51.963047,23.562,24.437
2020-04-29 07:16:53.825732,23.562,24.437
2020-04-29 07:17:55.643113,23.562,24.437
2020-04-29 07:18:57.483092,23.562,24.437
2020-04-29 07:19:59.323054,23.562,24.437
2020-04-29 07:21:02.043048,23.562,24.437
2020-04-29 07:22:03.883078,23.562,24.437
2020-04-29 07:23:06.603038,23.562,24.437
2020-04-29 07:24:08.446751,23.562,24.437
2020-04-29 07:25:10.283015,23.562,24.437
2020-04-29 07:26:12.205166,23.562,24.437
2020-04-29 07:27:14.043062,23.562,24.437
2020-04-29 07:28:17.643076,23.562,24.437
2020-04-29 07:29:19.483038,23.562,24.437
2020-04-29 07:30:21.323064,23.562,24.437
2020-04-29 07:31:23.163064,23.562,24.437
2020-04-29 07:32:25.003089,23.562,24.437
2020-04-29 07:33:26.843051,23.562,24.437
2020-04-29 07:34:28.685185,23.562,24.437
2020-04-29 07:35:30.523034,23.562,24.437
2020-04-29 07:36:32.367440,23.562,24.437
2020-04-29 07:37:34.203058,23.562,24.437
2020-04-29 07:38:36.043080,23.562,24.437
2020-04-29 07:39:37.883059,23.562,24.437
2020-04-29 07:40:39.725240,23.562,24.437
2020-04-29 07:41:41.563093,23.562,24.437
2020-04-29 07:42:43.403167,23.562,24.437
2020-04-29 07:43:45.243007,23.562,24.437
2020-04-29 07:44:47.085525,23.562,24.437
2020-04-29 07:45:48.923112,23.562,24.437
2020-04-29 07:46:50.765494,23.562,24.437
2020-04-29 07:47:52.605623,23.562,24.437
2020-04-29 07:48:54.443031,23.562,24.437
2020-04-29 07:49:57.165279,23.562,24.437
2020-04-29 07:50:59.006243,23.562,24.437
2020-04-29 07:52:00.843055,23.562,24.437
2020-04-29 07:53:02.683070,23.562,24.437
2020-04-29 07:54:04.522121,23.562,24.437
2020-04-29 07:55:06.365519,23.562,24.437
2020-04-29 07:56:08.203036,23.562,24.437
2020-04-29 07:57:10.042116,23.562,24.437
2020-04-29 07:58:11.883100,23.562,24.437
2020-04-29 07:59:13.723040,23.562,24.437
2020-04-29 08:00:15.563965,23.562,24.437
2020-04-29 08:01:17.403015,23.562,24.437
2020-04-29 08:02:19.243037,23.562,24.437
2020-04-29 08:03:22.847616,23.562,24.437
2020-04-29 08:04:24.683094,23.562,24.437
2020-04-29 08:05:26.525247,23.562,24.437
2020-04-29 08:06:29.243085,23.625,24.437
2020-04-29 08:07:31.096604,23.562,24.437
2020-04-29 08:08:33.803112,23.562,24.437
2020-04-29 08:09:35.643079,23.562,24.437
2020-04-29 08:10:37.484476,23.562,24.437
2020-04-29 08:11:39.323105,23.625,24.437
2020-04-29 08:12:41.163103,23.562,24.437
2020-04-29 08:13:43.003108,23.562,24.437
2020-04-29 08:14:44.845547,23.562,24.437
2020-04-29 08:15:46.683081,23.562,24.437
2020-04-29 08:16:48.523132,23.562,24.437
2020-04-29 08:17:51.245203,23.562,24.437
2020-04-29 08:18:53.082096,23.562,24.437
2020-04-29 08:19:55.803060,23.562,24.437
2020-04-29 08:20:58.522133,23.562,24.437
2020-04-29 08:22:00.363025,23.625,24.437
2020-04-29 08:23:02.203117,23.625,24.437
2020-04-29 08:24:04.043856,23.562,24.437
2020-04-29 08:25:06.763076,23.625,24.437
2020-04-29 08:26:08.612043,23.625,24.437
2020-04-29 08:27:10.443012,23.562,24.437
2020-04-29 08:28:12.283082,23.562,24.437
2020-04-29 08:29:15.883092,23.625,24.437
2020-04-29 08:30:17.723063,23.562,24.437
2020-04-29 08:31:19.485431,23.562,24.437
2020-04-29 08:32:21.323063,23.562,24.437
2020-04-29 08:33:23.163085,23.562,24.437
2020-04-29 08:34:25.003065,23.562,24.437
2020-04-29 08:35:26.843056,23.562,24.437
2020-04-29 08:36:29.563092,23.562,24.437
2020-04-29 08:37:31.402098,23.562,24.437
2020-04-29 08:38:34.123049,23.625,24.437
2020-04-29 08:39:35.963063,23.625,24.437
2020-04-29 08:40:40.443037,23.625,24.437
2020-04-29 08:41:42.283067,23.625,24.437
2020-04-29 08:42:44.123071,23.625,24.437
2020-04-29 08:43:45.970579,23.562,24.437
2020-04-29 08:44:47.810518,23.625,24.437
2020-04-29 08:45:50.523047,23.625,24.437
2020-04-29 08:46:52.362270,23.625,24.437
2020-04-29 08:47:54.207519,23.625,24.437
2020-04-29 08:48:56.043105,23.625,24.437
2020-04-29 08:49:57.882089,23.625,24.437
2020-04-29 08:50:59.725417,23.562,24.437
2020-04-29 08:52:01.562140,23.625,24.437
2020-04-29 08:53:04.283060,23.625,24.437
2020-04-29 08:54:06.123076,23.625,24.437
2020-04-29 08:55:07.965463,23.625,24.437
2020-04-29 08:56:12.443064,23.625,24.437
2020-04-29 08:57:15.163104,23.625,24.437
2020-04-29 08:58:17.003064,23.625,24.437
2020-04-29 08:59:19.722101,23.625,24.437
2020-04-29 09:00:21.483055,23.625,24.437
2020-04-29 09:01:23.323146,23.625,24.437
2020-04-29 09:02:25.162072,23.625,24.437
2020-04-29 09:03:27.003060,23.625,24.437
2020-04-29 09:04:28.843364,23.625,24.437
2020-04-29 09:05:31.563070,23.625,24.437
2020-04-29 09:06:33.405186,23.625,24.437
2020-04-29 09:07:35.243018,23.625,24.437
2020-04-29 09:08:37.083056,23.625,24.437
2020-04-29 09:09:38.922121,23.625,24.437
2020-04-29 09:10:41.562143,23.625,24.437
2020-04-29 09:11:43.403052,23.625,24.437
2020-04-29 09:12:45.243015,23.625,24.437
2020-04-29 09:13:47.082128,23.625,24.437
2020-04-29 09:14:49.806768,23.625,24.437
2020-04-29 09:15:51.645426,23.625,24.437
2020-04-29 09:16:54.371532,23.625,24.437
2020-04-29 09:17:56.205463,23.625,24.437
2020-04-29 09:18:59.003105,23.625,24.437
2020-04-29 09:20:00.845536,23.625,24.437
2020-04-29 09:21:02.683038,23.625,24.437
2020-04-29 09:22:04.523159,23.625,24.437
2020-04-29 09:23:07.245315,23.625,24.437
2020-04-29 09:24:09.083075,23.625,24.437
2020-04-29 09:25:10.923051,23.687,24.437
2020-04-29 09:26:12.763066,23.625,24.437
2020-04-29 09:27:15.483061,23.625,24.437
2020-04-29 09:28:17.323071,23.625,24.437
2020-04-29 09:29:19.242132,23.625,24.437
2020-04-29 09:30:21.963105,23.687,24.437
2020-04-29 09:31:23.806547,23.625,24.437
2020-04-29 09:32:25.643132,23.625,24.437
2020-04-29 09:33:27.483113,23.625,24.437
2020-04-29 09:34:29.323112,23.625,24.437
2020-04-29 09:35:31.163081,23.625,24.437
2020-04-29 09:36:33.003069,23.687,24.437
2020-04-29 09:37:34.843153,23.687,24.437
2020-04-29 09:38:36.723844,23.687,24.437
2020-04-29 09:39:38.522119,23.687,24.437
2020-04-29 09:40:40.363070,23.687,24.437
2020-04-29 09:41:42.203065,23.687,24.437
2020-04-29 09:42:44.043061,23.687,24.437
2020-04-29 09:43:45.963021,23.75,24.437
2020-04-29 09:44:47.803101,23.75,24.437
2020-04-29 09:45:49.643124,23.75,24.437
2020-04-29 09:46:51.485464,23.75,24.437
2020-04-29 09:47:53.323095,23.75,24.437
2020-04-29 09:48:56.212018,23.75,24.437
2020-04-29 09:49:59.807257,23.75,24.437
2020-04-29 09:51:01.643533,23.75,24.437
2020-04-29 09:52:05.408159,23.812,24.437
2020-04-29 09:53:08.125076,23.812,24.437
2020-04-29 09:54:09.963042,23.812,24.437
2020-04-29 09:55:11.804258,23.812,24.437
2020-04-29 09:56:13.642066,23.812,24.437
2020-04-29 09:57:15.483053,23.812,24.437
2020-04-29 09:58:17.325481,23.812,24.437
2020-04-29 09:59:19.162142,23.812,24.437
2020-04-29 10:00:21.883067,23.812,24.437
2020-04-29 10:01:23.723002,23.812,24.437
2020-04-29 10:02:25.565561,23.812,24.437
2020-04-29 10:03:27.403059,23.812,24.437
2020-04-29 10:04:29.245546,23.812,24.437
2020-04-29 10:05:31.083084,23.812,24.437
2020-04-29 10:06:34.683095,23.875,24.437
2020-04-29 10:07:36.523077,23.875,24.437
2020-04-29 10:08:38.362122,23.875,24.437
2020-04-29 10:09:40.203135,23.875,24.437
2020-04-29 10:10:43.803035,23.875,24.437
2020-04-29 10:11:45.643067,23.875,24.437
2020-04-29 10:12:47.483817,23.875,24.437
2020-04-29 10:13:49.325504,23.875,24.437
2020-04-29 10:14:51.163050,23.875,24.437
2020-04-29 10:15:53.003007,23.875,24.437
2020-04-29 10:16:54.923097,23.875,24.437
2020-04-29 10:17:56.763054,23.875,24.437
2020-04-29 10:18:58.603102,23.812,24.437
2020-04-29 10:20:00.445538,23.875,24.437
2020-04-29 10:21:02.285301,23.875,24.437
2020-04-29 10:22:04.125420,23.875,24.437
2020-04-29 10:23:05.963078,23.875,24.437
2020-04-29 10:24:07.812290,23.875,24.437
2020-04-29 10:25:09.643068,23.875,24.437
2020-04-29 10:26:12.363126,23.875,24.437
2020-04-29 10:27:14.203041,23.875,24.437
2020-04-29 10:28:16.043059,23.875,24.437
2020-04-29 10:29:17.883118,23.875,24.437
2020-04-29 10:30:19.723068,23.875,24.437
2020-04-29 10:31:21.570878,23.875,24.437
2020-04-29 10:32:23.403060,23.875,24.437
2020-04-29 10:33:25.245505,23.875,24.437
2020-04-29 10:34:27.083069,23.875,24.437
2020-04-29 10:35:28.923104,23.875,24.437
2020-04-29 10:36:30.763037,23.875,24.437
2020-04-29 10:37:32.603104,23.875,24.437
2020-04-29 10:38:35.322113,23.875,24.437
2020-04-29 10:39:37.163104,23.875,24.437
2020-04-29 10:40:39.886016,23.875,24.437
2020-04-29 10:41:42.603034,23.875,24.437
2020-04-29 10:42:44.443018,23.875,24.437
2020-04-29 10:43:46.284729,23.875,24.437
2020-04-29 10:44:48.123068,23.875,24.437
2020-04-29 10:45:49.963071,23.937,24.437
2020-04-29 10:46:51.802097,23.875,24.437
2020-04-29 10:47:53.643047,23.875,24.437
2020-04-29 10:48:55.483021,23.875,24.437
2020-04-29 10:49:58.203107,23.937,24.437
2020-04-29 10:51:00.043049,23.937,24.437
2020-04-29 10:52:01.883071,23.875,24.437
