date & time, temperature
2020-04-25 00:00:37.952035,22.312
2020-04-25 00:01:39.786457,22.312
2020-04-25 00:02:41.626444,22.312
2020-04-25 00:03:43.466449,22.312
2020-04-25 00:04:45.306436,22.312
2020-04-25 00:05:47.146491,22.25
2020-04-25 00:06:48.986489,22.312
2020-04-25 00:07:50.826461,22.25
2020-04-25 00:08:52.586537,22.25
2020-04-25 00:09:54.426460,22.25
2020-04-25 00:10:56.266475,22.25
2020-04-25 00:11:58.106456,22.25
2020-04-25 00:12:59.946539,22.25
2020-04-25 00:14:01.785775,22.25
2020-04-25 00:15:03.626457,22.25
2020-04-25 00:16:05.466456,22.25
2020-04-25 00:17:07.306459,22.25
2020-04-25 00:18:09.186450,22.25
2020-04-25 00:19:11.066447,22.25
2020-04-25 00:20:12.826455,22.25
2020-04-25 00:21:14.586497,22.25
2020-04-25 00:22:16.426456,22.25
2020-04-25 00:23:18.266456,22.25
2020-04-25 00:24:20.106524,22.187
2020-04-25 00:25:21.946463,22.187
2020-04-25 00:26:23.786460,22.187
2020-04-25 00:27:25.626455,22.187
2020-04-25 00:28:27.466461,22.187
2020-04-25 00:29:29.306454,22.187
2020-04-25 00:30:31.146457,22.187
2020-04-25 00:31:32.986467,22.187
2020-04-25 00:32:34.826455,22.187
2020-04-25 00:33:36.666527,22.187
2020-04-25 00:34:38.506480,22.187
2020-04-25 00:35:40.346447,22.187
2020-04-25 00:36:42.186464,22.187
2020-04-25 00:37:43.946457,22.187
2020-04-25 00:38:45.786464,22.187
2020-04-25 00:39:47.631607,22.187
2020-04-25 00:40:49.466465,22.187
2020-04-25 00:41:51.226550,22.187
2020-04-25 00:42:53.066464,22.187
2020-04-25 00:43:54.827384,22.125
2020-04-25 00:44:56.666465,22.125
2020-04-25 00:45:58.506451,22.125
2020-04-25 00:47:00.346455,22.125
2020-04-25 00:48:02.186464,22.125
2020-04-25 00:49:04.026471,22.125
2020-04-25 00:50:05.866454,22.125
2020-04-25 00:51:07.706505,22.125
2020-04-25 00:52:09.546459,22.125
2020-04-25 00:53:11.386527,22.125
2020-04-25 00:54:14.106455,22.187
2020-04-25 00:55:15.946449,22.125
2020-04-25 00:56:17.706455,22.125
2020-04-25 00:57:19.546451,22.125
2020-04-25 00:58:21.386578,22.125
2020-04-25 00:59:23.226473,22.187
2020-04-25 01:00:25.066480,22.187
2020-04-25 01:01:26.826458,22.125
2020-04-25 01:02:28.586531,22.125
2020-04-25 01:03:30.426457,22.125
2020-04-25 01:04:32.266459,22.125
2020-04-25 01:05:34.106460,22.125
2020-04-25 01:06:35.951588,22.125
2020-04-25 01:07:37.786468,22.125
2020-04-25 01:08:39.626461,22.125
2020-04-25 01:09:41.466483,22.125
2020-04-25 01:10:43.306455,22.125
2020-04-25 01:11:45.146522,22.125
2020-04-25 01:12:46.906457,22.125
2020-04-25 01:13:48.746530,22.125
2020-04-25 01:14:51.466459,22.125
2020-04-25 01:15:53.306637,22.125
2020-04-25 01:16:55.147164,22.125
2020-04-25 01:17:56.986460,22.125
2020-04-25 01:18:58.826467,22.062
2020-04-25 01:20:00.586471,22.062
2020-04-25 01:21:02.426467,22.062
2020-04-25 01:22:04.266454,22.062
2020-04-25 01:23:06.106457,22.062
2020-04-25 01:24:07.946507,22.062
2020-04-25 01:25:09.786452,22.062
2020-04-25 01:26:11.626449,22.062
2020-04-25 01:27:13.466458,22.062
2020-04-25 01:28:15.226466,22.062
2020-04-25 01:29:17.066449,22.062
2020-04-25 01:30:18.906526,22.062
2020-04-25 01:31:20.746460,22.062
2020-04-25 01:32:22.586480,22.062
2020-04-25 01:33:24.426460,22.062
2020-04-25 01:34:26.266448,22.062
2020-04-25 01:35:28.106462,22.0
2020-04-25 01:36:29.946452,22.062
2020-04-25 01:37:31.786463,22.0
2020-04-25 01:38:33.626453,22.0
2020-04-25 01:39:35.466524,22.0
2020-04-25 01:40:37.226465,22.0
2020-04-25 01:41:39.066480,22.0
2020-04-25 01:42:40.826456,22.0
2020-04-25 01:43:42.666532,22.0
2020-04-25 01:44:44.506464,22.0
2020-04-25 01:45:46.346442,22.0
2020-04-25 01:46:48.186468,22.0
2020-04-25 01:47:49.946463,22.0
2020-04-25 01:48:51.786462,22.0
2020-04-25 01:49:53.626456,22.0
2020-04-25 01:50:55.466459,22.0
2020-04-25 01:51:57.306455,22.0
2020-04-25 01:53:00.033168,22.0
2020-04-25 01:54:01.786457,22.0
2020-04-25 01:55:03.626517,22.0
2020-04-25 01:56:05.466459,22.0
2020-04-25 01:57:07.306453,22.0
2020-04-25 01:58:09.146543,21.937
2020-04-25 01:59:10.986453,21.937
2020-04-25 02:00:12.746458,21.937
2020-04-25 02:01:14.586464,21.937
2020-04-25 02:02:16.506532,21.937
2020-04-25 02:03:18.346443,21.937
2020-04-25 02:04:20.186454,21.937
2020-04-25 02:05:21.946460,21.937
2020-04-25 02:06:23.786456,21.937
2020-04-25 02:07:25.626526,21.937
2020-04-25 02:08:27.386453,21.937
2020-04-25 02:09:29.226478,21.937
2020-04-25 02:10:31.946463,21.937
2020-04-25 02:11:33.791674,21.937
2020-04-25 02:12:35.626519,21.875
2020-04-25 02:13:37.466449,21.937
2020-04-25 02:14:39.306458,21.937
2020-04-25 02:15:41.146518,21.875
2020-04-25 02:16:42.986508,21.937
2020-04-25 02:17:44.826459,21.875
2020-04-25 02:18:46.586479,21.875
2020-04-25 02:19:48.347385,21.875
2020-04-25 02:20:50.186756,21.875
2020-04-25 02:21:52.026506,21.875
2020-04-25 02:22:53.866463,21.875
2020-04-25 02:23:55.706453,21.875
2020-04-25 02:24:57.546570,21.875
2020-04-25 02:25:59.386500,21.875
2020-04-25 02:27:01.145803,21.875
2020-04-25 02:28:02.986451,21.875
2020-04-25 02:29:04.826449,21.875
2020-04-25 02:30:06.666480,21.875
2020-04-25 02:31:08.506453,21.875
2020-04-25 02:32:10.346445,21.875
2020-04-25 02:33:12.186467,21.875
2020-04-25 02:34:14.026454,21.875
2020-04-25 02:35:15.866452,21.812
2020-04-25 02:36:17.706528,21.875
2020-04-25 02:37:19.546451,21.875
2020-04-25 02:38:21.386460,21.812
2020-04-25 02:39:23.226475,21.812
2020-04-25 02:40:25.066525,21.75
2020-04-25 02:41:26.906768,21.687
2020-04-25 02:42:28.746455,21.625
2020-04-25 02:43:30.586470,21.625
2020-04-25 02:44:32.426458,21.625
2020-04-25 02:45:34.266505,21.687
2020-04-25 02:46:36.106455,21.687
2020-04-25 02:47:37.946452,21.75
2020-04-25 02:48:39.786476,21.75
2020-04-25 02:49:41.626478,21.75
2020-04-25 02:50:43.466455,21.75
2020-04-25 02:51:45.305769,21.75
2020-04-25 02:52:47.146457,21.75
2020-04-25 02:53:48.986778,21.75
2020-04-25 02:54:50.826453,21.75
2020-04-25 02:55:52.586476,21.687
2020-04-25 02:56:54.426461,21.75
2020-04-25 02:57:56.266465,21.75
2020-04-25 02:58:58.106457,21.687
2020-04-25 02:59:59.946473,21.687
2020-04-25 03:01:01.786461,21.687
2020-04-25 03:02:03.626455,21.687
2020-04-25 03:03:05.386456,21.687
2020-04-25 03:04:07.226459,21.687
2020-04-25 03:05:08.986466,21.687
2020-04-25 03:06:10.826455,21.687
2020-04-25 03:07:12.586466,21.687
2020-04-25 03:08:15.306462,21.687
2020-04-25 03:09:17.146545,21.625
2020-04-25 03:10:18.986458,21.687
2020-04-25 03:11:20.746450,21.687
2020-04-25 03:12:22.586480,21.625
2020-04-25 03:13:24.426527,21.625
2020-04-25 03:14:26.266462,21.625
2020-04-25 03:15:28.106451,21.625
2020-04-25 03:16:29.991867,21.625
2020-04-25 03:17:31.866454,21.625
2020-04-25 03:18:33.792528,21.625
2020-04-25 03:19:35.626469,21.625
2020-04-25 03:20:37.466453,21.625
2020-04-25 03:21:39.306465,21.625
2020-04-25 03:22:41.146461,21.625
2020-04-25 03:23:42.986524,21.625
2020-04-25 03:24:44.826455,21.625
2020-04-25 03:25:46.586476,21.562
2020-04-25 03:26:48.426447,21.562
2020-04-25 03:27:50.266474,21.562
2020-04-25 03:28:52.106464,21.562
2020-04-25 03:29:53.946532,21.562
2020-04-25 03:30:55.786451,21.562
2020-04-25 03:31:57.626471,21.562
2020-04-25 03:32:59.466458,21.562
2020-04-25 03:34:01.225765,21.562
2020-04-25 03:35:03.066454,21.562
2020-04-25 03:36:04.906516,21.562
2020-04-25 03:37:06.746456,21.562
2020-04-25 03:38:08.586474,21.562
2020-04-25 03:39:10.426454,21.562
2020-04-25 03:40:12.266471,21.562
2020-04-25 03:41:14.106468,21.562
2020-04-25 03:42:15.946458,21.562
2020-04-25 03:43:17.786456,21.562
2020-04-25 03:44:19.626456,21.562
2020-04-25 03:45:22.346454,21.562
2020-04-25 03:46:24.186463,21.562
2020-04-25 03:47:26.026456,21.562
2020-04-25 03:48:27.866453,21.562
2020-04-25 03:49:29.706525,21.562
2020-04-25 03:50:31.546451,21.562
2020-04-25 03:51:33.386460,21.562
2020-04-25 03:52:35.226464,21.562
2020-04-25 03:53:37.066528,21.562
2020-04-25 03:54:39.786449,21.562
2020-04-25 03:55:41.626457,21.562
2020-04-25 03:56:43.466510,21.562
2020-04-25 03:57:45.306461,21.562
2020-04-25 03:58:47.146465,21.562
2020-04-25 03:59:48.986834,21.5
2020-04-25 04:00:50.826530,21.5
2020-04-25 04:01:52.586464,21.5
2020-04-25 04:02:54.346426,21.5
2020-04-25 04:03:56.186461,21.5
2020-04-25 04:04:58.026536,21.5
2020-04-25 04:05:59.866470,21.5
2020-04-25 04:07:01.625766,21.5
2020-04-25 04:08:03.466460,21.5
2020-04-25 04:09:05.306456,21.5
2020-04-25 04:10:07.146459,21.5
2020-04-25 04:11:08.986523,21.437
2020-04-25 04:12:10.826451,21.5
2020-04-25 04:13:12.586539,21.5
2020-04-25 04:14:14.426529,21.437
2020-04-25 04:15:16.266765,21.5
2020-04-25 04:16:18.106461,21.5
2020-04-25 04:17:19.866458,21.5
