date & time, temperature
2020-04-24 00:19:38.683375,22.75
2020-04-24 00:19:45.483380,22.75
2020-04-24 00:19:52.283697,22.75
2020-04-24 00:19:59.083337,22.75
2020-04-24 00:20:05.883375,22.75
2020-04-24 00:20:12.683406,22.75
2020-04-24 00:20:21.243411,22.75
2020-04-24 00:20:28.922615,22.75
2020-04-24 00:20:35.723362,22.687
2020-04-24 00:20:42.523352,22.687
2020-04-24 00:20:49.323634,22.687
2020-04-24 00:20:56.123347,22.687
2020-04-24 00:21:02.923359,22.687
2020-04-24 00:21:09.723589,22.687
2020-04-24 00:21:16.523348,22.687
2020-04-24 00:21:24.203370,22.687
2020-04-24 00:21:31.003365,22.687
2020-04-24 00:21:37.803430,22.687
2020-04-24 00:21:44.603439,22.687
2020-04-24 00:21:51.403366,22.687
2020-04-24 00:21:59.083370,22.687
2020-04-24 00:22:05.883368,22.687
2020-04-24 00:22:12.683366,22.687
2020-04-24 00:22:19.483306,22.687
2020-04-24 00:22:26.283317,22.687
2020-04-24 00:22:33.083323,22.687
2020-04-24 00:22:39.883560,22.687
2020-04-24 00:22:46.683328,22.687
2020-04-24 00:22:53.483322,22.687
2020-04-24 00:23:00.283385,22.687
2020-04-24 00:23:07.083319,22.687
2020-04-24 00:23:15.643415,22.687
2020-04-24 00:23:23.325616,22.687
2020-04-24 00:23:30.123347,22.687
2020-04-24 00:23:37.803346,22.687
2020-04-24 00:23:44.603392,22.687
2020-04-24 00:23:51.412760,22.687
2020-04-24 00:23:58.203363,22.625
2020-04-24 00:24:07.642619,22.687
2020-04-24 00:24:14.442715,22.687
2020-04-24 00:24:21.242698,22.625
2020-04-24 00:24:28.042685,22.625
2020-04-24 00:24:34.842659,22.625
2020-04-24 00:24:41.642658,22.625
2020-04-24 00:24:50.362659,22.625
2020-04-24 00:24:57.166475,22.625
2020-04-24 00:25:04.842720,22.625
2020-04-24 00:25:11.642607,22.625
2020-04-24 00:25:18.446016,22.625
2020-04-24 00:25:25.243415,22.625
2020-04-24 00:25:32.043372,22.625
2020-04-24 00:25:38.865313,22.625
2020-04-24 00:25:45.643365,22.625
2020-04-24 00:25:53.402696,22.625
2020-04-24 00:26:00.202611,22.625
2020-04-24 00:26:07.005524,22.625
2020-04-24 00:26:14.682742,22.625
2020-04-24 00:26:21.482705,22.625
2020-04-24 00:26:28.362696,22.625
2020-04-24 00:26:35.163415,22.625
2020-04-24 00:26:41.962698,22.625
2020-04-24 00:26:43.723113,22.625
2020-04-24 00:26:48.762669,22.625
2020-04-24 00:26:55.563338,22.625
2020-04-24 00:27:02.366647,22.625
2020-04-24 00:27:10.042910,22.625
2020-04-24 00:27:17.722607,22.625
2020-04-24 00:27:24.628870,22.625
2020-04-24 00:27:31.402719,22.625
2020-04-24 00:27:38.203354,22.625
2020-04-24 00:27:45.003361,22.625
2020-04-24 00:27:45.563437,22.625
2020-04-24 00:27:51.803357,22.625
2020-04-24 00:27:58.694317,22.625
2020-04-24 00:28:05.482706,22.625
2020-04-24 00:28:13.242646,22.625
2020-04-24 00:28:20.043746,22.625
2020-04-24 00:28:28.603458,22.625
2020-04-24 00:28:35.403432,22.625
2020-04-24 00:33:46.774019,22.562
2020-04-24 00:34:48.601384,22.562
2020-04-24 00:35:50.441479,22.562
2020-04-24 00:36:52.281378,22.562
2020-04-24 00:37:54.121378,22.562
2020-04-24 00:38:55.961419,22.562
2020-04-24 00:39:57.801459,22.562
2020-04-24 00:40:59.641348,22.562
2020-04-24 00:42:01.480614,22.562
2020-04-24 00:43:03.241342,22.562
2020-04-24 00:44:05.081380,22.562
2020-04-24 00:45:06.921261,22.562
2020-04-24 00:46:08.761203,22.5
2020-04-24 00:47:10.601185,22.5
2020-04-24 00:48:12.441192,22.562
2020-04-24 00:49:14.281185,22.562
2020-04-24 00:50:16.121198,22.562
2020-04-24 00:51:17.961194,22.562
2020-04-24 00:52:19.801386,22.562
2020-04-24 00:53:21.561394,22.562
2020-04-24 00:54:23.401413,22.562
2020-04-24 00:55:25.161389,22.562
2020-04-24 00:56:26.921387,22.562
2020-04-24 00:57:28.761368,22.562
2020-04-24 00:58:30.601371,22.562
2020-04-24 00:59:32.441392,22.562
2020-04-24 01:00:34.281383,22.562
2020-04-24 01:01:36.121386,22.562
2020-04-24 01:02:37.966728,22.562
2020-04-24 01:03:39.801473,22.562
2020-04-24 01:04:41.561377,22.562
2020-04-24 01:05:43.401391,22.562
2020-04-24 01:06:45.161459,22.562
2020-04-24 01:07:46.921466,22.562
2020-04-24 01:08:48.761377,22.562
2020-04-24 01:09:50.601384,22.562
2020-04-24 01:10:53.321387,22.625
2020-04-24 01:11:55.161379,22.562
2020-04-24 01:12:56.920626,22.625
2020-04-24 01:13:58.761387,22.625
2020-04-24 01:15:00.601378,22.625
2020-04-24 01:16:02.441334,22.625
2020-04-24 01:17:04.281360,22.625
2020-04-24 01:18:06.121386,22.625
2020-04-24 01:19:07.966853,22.625
2020-04-24 01:20:09.721383,22.625
2020-04-24 01:21:11.561390,22.625
2020-04-24 01:22:13.401391,22.625
2020-04-24 01:23:15.241375,22.625
2020-04-24 01:24:17.081378,22.625
2020-04-24 01:25:18.921353,22.625
2020-04-24 01:26:20.761526,22.625
2020-04-24 01:27:22.521368,22.625
2020-04-24 01:28:24.361394,22.625
2020-04-24 01:29:26.201386,22.625
2020-04-24 01:30:28.041389,22.687
2020-04-24 01:31:29.881383,22.687
2020-04-24 01:32:31.721384,22.687
2020-04-24 01:33:33.561397,22.687
2020-04-24 01:34:35.401331,22.687
2020-04-24 01:35:37.161383,22.687
2020-04-24 01:36:38.921754,22.687
2020-04-24 01:37:40.681369,22.687
2020-04-24 01:38:42.521382,22.75
2020-04-24 01:39:44.406853,22.75
2020-04-24 01:40:46.201357,22.75
2020-04-24 01:41:48.041385,22.75
2020-04-24 01:42:49.881393,22.75
2020-04-24 01:43:51.721376,22.812
2020-04-24 01:44:53.561393,22.812
2020-04-24 01:45:55.401386,22.812
2020-04-24 01:46:57.161390,22.812
2020-04-24 01:47:58.921403,22.812
2020-04-24 01:49:00.761384,22.812
2020-04-24 01:50:02.601394,22.812
2020-04-24 01:51:04.441373,22.812
2020-04-24 01:52:06.281347,22.875
2020-04-24 01:53:08.122057,22.812
2020-04-24 01:54:09.961476,22.812
2020-04-24 01:55:11.721386,22.812
2020-04-24 01:56:13.561380,22.812
2020-04-24 01:57:15.401379,22.812
2020-04-24 01:58:17.161447,22.812
2020-04-24 01:59:18.921392,22.812
2020-04-24 02:00:20.761386,22.812
2020-04-24 02:01:22.521378,22.812
2020-04-24 02:02:25.241384,22.812
2020-04-24 02:03:27.001379,22.812
2020-04-24 02:04:28.841382,22.812
2020-04-24 02:05:30.681361,22.875
2020-04-24 02:06:32.521378,22.875
2020-04-24 02:07:34.441380,22.875
2020-04-24 02:08:36.281388,22.875
2020-04-24 02:09:38.121387,22.875
2020-04-24 02:10:39.961340,22.875
2020-04-24 02:11:41.801408,22.875
2020-04-24 02:12:43.650260,22.875
2020-04-24 02:13:45.481371,22.875
2020-04-24 02:14:47.321380,22.875
2020-04-24 02:15:49.161382,22.875
2020-04-24 02:16:50.921360,22.875
2020-04-24 02:17:52.761388,22.937
2020-04-24 02:18:54.601387,22.937
2020-04-24 02:19:56.441694,22.937
2020-04-24 02:20:58.201394,22.937
2020-04-24 02:22:00.041395,22.937
2020-04-24 02:23:01.881399,22.937
2020-04-24 02:24:03.721371,22.937
2020-04-24 02:25:05.561371,22.937
2020-04-24 02:26:07.401374,22.937
2020-04-24 02:27:09.161468,23.0
2020-04-24 02:28:10.921394,23.062
2020-04-24 02:29:12.761392,23.062
2020-04-24 02:30:14.601383,23.125
2020-04-24 02:31:16.441375,23.125
2020-04-24 02:32:18.321385,23.125
2020-04-24 02:33:20.121387,23.125
2020-04-24 02:34:21.961401,23.062
2020-04-24 02:35:23.721379,23.062
2020-04-24 02:36:25.561342,23.062
2020-04-24 02:37:28.281380,23.062
2020-04-24 02:38:30.121389,23.062
2020-04-24 02:39:31.961348,23.062
2020-04-24 02:40:33.801368,23.062
2020-04-24 02:41:35.641451,23.062
2020-04-24 02:42:37.481475,23.125
2020-04-24 02:43:39.241360,23.125
2020-04-24 02:44:41.081370,23.125
2020-04-24 02:45:42.921399,23.125
2020-04-24 02:46:44.761378,23.125
2020-04-24 02:47:46.601665,23.125
2020-04-24 02:48:48.361388,23.125
