date & time, temperature
2020-04-21 04:15:48.226844,23.812
2020-04-21 04:15:55.026882,23.812
2020-04-21 04:16:21.187810,23.812
2020-04-21 04:16:27.986922,23.812
2020-04-21 04:16:35.667018,23.812
2020-04-21 04:16:42.466253,23.812
2020-04-21 04:16:49.266286,23.812
2020-04-21 04:16:56.066351,23.812
2020-04-21 04:17:03.746877,23.812
2020-04-21 04:17:10.547842,23.812
2020-04-21 04:17:17.346781,23.812
2020-04-21 04:17:24.146929,23.812
2020-04-21 04:17:31.826990,23.812
2020-04-21 04:17:38.626819,23.812
2020-04-21 04:17:45.426855,23.812
2020-04-21 04:17:52.226803,23.812
2020-04-21 04:17:59.027067,23.812
2020-04-21 04:18:05.826831,23.812
2020-04-21 04:18:12.626768,23.812
2020-04-21 04:18:19.426807,23.812
2020-04-21 04:18:26.226793,23.812
2020-04-21 04:18:33.026796,23.812
2020-04-21 04:18:39.826844,23.75
2020-04-21 04:18:46.626746,23.75
2020-04-21 04:18:53.426800,23.75
2020-04-21 04:19:00.226800,23.75
2020-04-21 04:19:07.026737,23.75
2020-04-21 04:19:13.826750,23.75
2020-04-21 04:19:20.626799,23.75
2020-04-21 04:19:27.426848,23.75
2020-04-21 04:19:34.226760,23.75
2020-04-21 04:19:41.026798,23.75
2020-04-21 04:19:47.826803,23.75
2020-04-21 04:19:54.626804,23.75
2020-04-21 04:20:01.426839,23.75
2020-04-21 04:20:08.226852,23.75
2020-04-21 04:20:15.026829,23.75
2020-04-21 04:20:21.826856,23.75
2020-04-21 04:20:28.626820,23.75
2020-04-21 04:20:35.426814,23.75
2020-04-21 04:20:42.226798,23.75
2020-04-21 04:20:49.026870,23.75
2020-04-21 04:20:55.826794,23.75
2020-04-21 04:21:02.626796,23.75
2020-04-21 04:21:09.426757,23.75
2020-04-21 04:21:16.226810,23.75
2020-04-21 04:21:23.026810,23.75
2020-04-21 04:21:29.826745,23.75
2020-04-21 04:21:36.626742,23.75
2020-04-21 04:21:43.426755,23.75
2020-04-21 04:21:50.226762,23.75
2020-04-21 04:21:57.026793,23.75
2020-04-21 04:22:03.826802,23.75
2020-04-21 04:22:10.626804,23.687
2020-04-21 04:22:17.426801,23.75
2020-04-21 04:22:24.226838,23.75
2020-04-21 04:22:31.026831,23.75
2020-04-21 04:22:37.826798,23.75
2020-04-21 04:22:44.626835,23.687
2020-04-21 04:22:51.426812,23.687
2020-04-21 04:22:58.226822,23.687
2020-04-21 04:23:05.026768,23.687
2020-04-21 04:23:11.826767,23.687
2020-04-21 04:23:18.626807,23.687
2020-04-21 04:23:25.426741,23.687
2020-04-21 04:23:32.226807,23.687
2020-04-21 04:23:39.026827,23.687
2020-04-21 04:23:45.826803,23.687
2020-04-21 04:23:52.626778,23.687
2020-04-21 04:23:59.426781,23.687
2020-04-21 04:24:07.106838,23.687
2020-04-21 04:24:13.906854,23.687
2020-04-21 04:24:20.706833,23.687
2020-04-21 04:24:27.506820,23.687
2020-04-21 04:24:34.306820,23.687
2020-04-21 04:24:41.106834,23.687
2020-04-21 04:24:47.906814,23.687
2020-04-21 04:24:54.707613,23.687
2020-04-21 04:25:01.506848,23.687
2020-04-21 04:25:08.306827,23.687
2020-04-21 04:25:15.106835,23.687
2020-04-21 04:25:21.906791,23.687
2020-04-21 04:25:30.466219,23.687
2020-04-21 04:25:37.266819,23.687
2020-04-21 04:25:44.066882,23.687
2020-04-21 04:25:51.747114,23.687
2020-04-21 04:25:58.546997,23.687
2020-04-21 04:26:06.226340,23.687
2020-04-21 04:26:13.026854,23.687
2020-04-21 04:26:19.826804,23.687
2020-04-21 04:26:26.626791,23.687
2020-04-21 04:26:33.426833,23.687
2020-04-21 04:26:40.226788,23.625
2020-04-21 04:26:47.026802,23.625
2020-04-21 04:26:53.826845,23.687
2020-04-21 04:27:00.626815,23.625
2020-04-21 04:27:07.426803,23.625
2020-04-21 04:27:14.226789,23.625
2020-04-21 04:27:21.026791,23.625
2020-04-21 04:27:27.826836,23.625
2020-04-21 04:27:34.627687,23.625
2020-04-21 04:27:41.426791,23.625
2020-04-21 04:27:48.226760,23.625
2020-04-21 04:27:55.026782,23.625
2020-04-21 04:28:01.826791,23.625
2020-04-21 04:28:08.626753,23.625
2020-04-21 04:28:15.426764,23.625
2020-04-21 04:28:22.226753,23.625
2020-04-21 04:28:29.026790,23.625
2020-04-21 04:28:35.826767,23.625
2020-04-21 04:28:42.626788,23.625
2020-04-21 04:28:49.426781,23.625
2020-04-21 04:28:56.226807,23.625
2020-04-21 04:29:03.026796,23.625
2020-04-21 04:29:09.826822,23.625
2020-04-21 04:29:16.626756,23.625
2020-04-21 04:29:23.426757,23.625
2020-04-21 04:29:30.226762,23.625
2020-04-21 04:29:37.026766,23.625
2020-04-21 04:29:43.826815,23.625
2020-04-21 04:29:50.626772,23.625
2020-04-21 04:29:57.426800,23.625
2020-04-21 04:30:04.226797,23.625
2020-04-21 04:30:11.026804,23.625
2020-04-21 04:30:17.826807,23.625
2020-04-21 04:30:24.626880,23.562
2020-04-21 04:30:31.426803,23.625
2020-04-21 04:30:38.226804,23.562
2020-04-21 04:30:45.026821,23.625
2020-04-21 04:30:51.826775,23.625
2020-04-21 04:30:58.626826,23.625
2020-04-21 04:31:05.426820,23.562
2020-04-21 04:31:12.226838,23.562
2020-04-21 04:31:19.026822,23.562
2020-04-21 04:31:25.826830,23.562
2020-04-21 04:31:32.626864,23.562
2020-04-21 04:31:39.426819,23.562
2020-04-21 04:31:46.226817,23.562
2020-04-21 04:31:53.026822,23.562
2020-04-21 04:31:59.826847,23.562
2020-04-21 04:32:06.626874,23.562
2020-04-21 04:32:13.426772,23.562
2020-04-21 04:32:20.226768,23.562
2020-04-21 04:32:27.026781,23.562
2020-04-21 04:32:33.826785,23.562
2020-04-21 04:32:40.626809,23.562
2020-04-21 04:32:47.426807,23.562
2020-04-21 04:32:54.226799,23.562
2020-04-21 04:33:01.906811,23.562
2020-04-21 04:33:08.706826,23.562
2020-04-21 04:33:15.506825,23.562
2020-04-21 04:33:22.306828,23.562
2020-04-21 04:33:29.106827,23.562
2020-04-21 04:33:35.906817,23.562
2020-04-21 04:33:42.706825,23.562
2020-04-21 04:33:49.506839,23.562
2020-04-21 04:33:56.306825,23.562
2020-04-21 04:34:03.106824,23.562
2020-04-21 04:34:09.906810,23.562
2020-04-21 04:34:16.706816,23.562
2020-04-21 04:34:23.506836,23.562
2020-04-21 04:34:30.306817,23.562
2020-04-21 04:34:37.106841,23.562
2020-04-21 04:34:43.906817,23.562
2020-04-21 04:34:50.706809,23.562
2020-04-21 04:34:57.506817,23.562
2020-04-21 04:35:04.306793,23.562
2020-04-21 04:35:11.106817,23.5
2020-04-21 04:35:17.906824,23.5
2020-04-21 04:35:24.706832,23.562
2020-04-21 04:35:31.506811,23.5
2020-04-21 04:35:38.306803,23.5
2020-04-21 04:35:45.106813,23.5
2020-04-21 04:35:51.906815,23.5
2020-04-21 04:35:58.706832,23.5
2020-04-21 04:36:05.506813,23.5
2020-04-21 04:36:12.306821,23.5
2020-04-21 04:36:19.106822,23.5
2020-04-21 04:36:25.906819,23.5
2020-04-21 04:36:32.706844,23.5
2020-04-21 04:36:39.506829,23.5
2020-04-21 04:36:46.306799,23.5
2020-04-21 04:36:53.106816,23.5
2020-04-21 04:36:59.906841,23.5
2020-04-21 04:37:06.706822,23.5
2020-04-21 04:37:13.506789,23.5
2020-04-21 04:37:20.306821,23.5
2020-04-21 04:37:27.106837,23.5
2020-04-21 04:37:33.906836,23.5
2020-04-21 04:37:40.706816,23.5
2020-04-21 04:37:47.506838,23.5
2020-04-21 04:37:54.306842,23.5
2020-04-21 04:38:01.106853,23.5
2020-04-21 04:38:07.906833,23.5
2020-04-21 04:38:14.786845,23.5
2020-04-21 04:38:21.586826,23.5
2020-04-21 04:38:28.386818,23.5
2020-04-21 04:38:35.266808,23.5
2020-04-21 04:38:42.066798,23.5
2020-04-21 04:38:48.866828,23.5
2020-04-21 04:38:55.746806,23.437
2020-04-21 04:39:02.546827,23.5
2020-04-21 04:39:09.346824,23.437
2020-04-21 04:39:16.226798,23.5
2020-04-21 04:39:23.026817,23.437
2020-04-21 04:39:29.826824,23.5
2020-04-21 04:39:36.706791,23.437
2020-04-21 04:39:43.506808,23.5
2020-04-21 04:39:50.306810,23.437
2020-04-21 04:39:57.186796,23.437
2020-04-21 04:40:03.986813,23.437
2020-04-21 04:40:10.786815,23.437
2020-04-21 04:40:17.666788,23.437
2020-04-21 04:40:24.466794,23.437
2020-04-21 04:40:31.266811,23.437
2020-04-21 04:40:38.146776,23.437
2020-04-21 04:40:44.946848,23.437
2020-04-21 04:40:51.746820,23.437
2020-04-21 04:40:58.626778,23.437
2020-04-21 04:41:05.426823,23.437
2020-04-21 04:41:12.226825,23.437
2020-04-21 04:41:19.106851,23.437
2020-04-21 04:41:25.906828,23.437
2020-04-21 04:41:32.706815,23.437
2020-04-21 04:41:39.586851,23.437
2020-04-21 04:41:46.386834,23.437
2020-04-21 04:41:53.186822,23.437
2020-04-21 04:42:00.066836,23.437
2020-04-21 04:42:06.866788,23.437
2020-04-21 04:42:13.666777,23.437
2020-04-21 04:42:20.546793,23.437
2020-04-21 04:42:27.346776,23.437
2020-04-21 04:42:34.146856,23.437
2020-04-21 04:42:41.026807,23.437
2020-04-21 04:42:47.826808,23.437
2020-04-21 04:42:54.626777,23.437
2020-04-21 04:43:01.506809,23.437
2020-04-21 04:43:08.306838,23.437
2020-04-21 04:43:15.106825,23.437
2020-04-21 04:43:21.986860,23.437
2020-04-21 04:43:28.786836,23.437
2020-04-21 04:43:35.586734,23.437
2020-04-21 04:43:42.466789,23.375
2020-04-21 04:43:49.266794,23.375
2020-04-21 04:43:56.066807,23.375
2020-04-21 04:44:02.946832,23.437
2020-04-21 04:44:09.746792,23.375
2020-04-21 04:44:16.546802,23.375
2020-04-21 04:44:23.426785,23.375
2020-04-21 04:44:30.226789,23.375
2020-04-21 04:44:37.026742,23.375
2020-04-21 04:44:43.906782,23.375
2020-04-21 04:44:50.706817,23.375
2020-04-21 04:44:57.506801,23.375
2020-04-21 04:45:04.386781,23.375
2020-04-21 04:45:11.186806,23.375
2020-04-21 04:45:17.986790,23.375
2020-04-21 04:45:24.866807,23.375
2020-04-21 04:45:31.666782,23.375
2020-04-21 04:45:38.466769,23.375
2020-04-21 04:45:45.346812,23.375
2020-04-21 04:45:52.146804,23.375
2020-04-21 04:45:58.946806,23.375
2020-04-21 04:46:05.826800,23.375
2020-04-21 04:46:12.626812,23.375
2020-04-21 04:46:19.426796,23.375
2020-04-21 04:46:26.306832,23.375
2020-04-21 04:46:33.106798,23.375
2020-04-21 04:46:39.906782,23.375
2020-04-21 04:46:46.786746,23.375
2020-04-21 04:46:53.586831,23.375
2020-04-21 04:47:00.386795,23.375
2020-04-21 04:47:07.266811,23.375
2020-04-21 04:47:14.066807,23.375
2020-04-21 04:47:20.866786,23.375
