date & time, temperature
2020-04-27 00:00:03.840064,24.375
2020-04-27 00:00:21.839628,24.375
2020-04-27 00:00:34.479672,24.375
2020-04-27 00:00:46.639637,24.375
2020-04-27 00:01:05.599637,24.375
2020-04-27 00:01:23.599594,24.375
2020-04-27 00:01:36.321138,24.375
2020-04-27 00:01:48.479644,24.375
2020-04-27 00:02:07.439644,24.375
2020-04-27 00:02:25.365066,24.375
2020-04-27 00:02:39.039660,24.375
2020-04-27 00:02:50.319643,24.375
2020-04-27 00:03:09.279656,24.375
2020-04-27 00:03:28.079656,24.375
2020-04-27 00:03:40.879649,24.375
2020-04-27 00:03:52.159644,24.375
2020-04-27 00:04:11.119632,24.375
2020-04-27 00:04:29.919680,24.375
2020-04-27 00:04:42.639645,24.375
2020-04-27 00:04:53.999614,24.375
2020-04-27 00:05:12.959673,24.375
2020-04-27 00:05:31.759649,24.375
2020-04-27 00:05:44.479649,24.375
2020-04-27 00:05:55.759665,24.375
2020-04-27 00:06:14.799677,24.375
2020-04-27 00:06:33.679663,24.375
2020-04-27 00:06:46.319652,24.375
2020-04-27 00:06:57.599701,24.375
2020-04-27 00:07:16.639654,24.375
2020-04-27 00:07:35.519655,24.375
2020-04-27 00:07:49.039666,24.375
2020-04-27 00:07:59.359652,24.375
2020-04-27 00:08:18.479618,24.375
2020-04-27 00:08:37.359668,24.375
2020-04-27 00:08:50.879647,24.375
2020-04-27 00:09:01.119666,24.375
2020-04-27 00:09:20.319646,24.375
2020-04-27 00:09:39.199655,24.375
2020-04-27 00:09:52.719646,24.375
2020-04-27 00:10:02.959640,24.375
2020-04-27 00:10:22.159634,24.375
2020-04-27 00:10:41.039643,24.375
2020-04-27 00:10:54.559648,24.375
2020-04-27 00:11:04.799638,24.375
2020-04-27 00:11:23.999638,24.375
2020-04-27 00:11:42.879601,24.375
2020-04-27 00:11:56.399653,24.375
2020-04-27 00:12:06.639636,24.375
2020-04-27 00:12:25.759664,24.375
2020-04-27 00:12:44.719689,24.375
2020-04-27 00:12:58.239650,24.375
2020-04-27 00:13:08.479590,24.375
2020-04-27 00:13:27.599629,24.375
2020-04-27 00:13:46.559651,24.375
2020-04-27 00:14:00.079630,24.375
2020-04-27 00:14:10.323328,24.375
2020-04-27 00:14:29.359653,24.375
2020-04-27 00:14:48.399646,24.375
2020-04-27 00:15:01.919685,24.375
2020-04-27 00:15:12.159637,24.375
2020-04-27 00:15:32.085243,24.375
2020-04-27 00:15:50.239653,24.375
2020-04-27 00:16:03.759645,24.375
2020-04-27 00:16:13.999637,24.375
2020-04-27 00:16:33.919679,24.375
2020-04-27 00:16:52.079656,24.375
2020-04-27 00:17:05.519656,24.375
2020-04-27 00:17:15.765167,24.375
2020-04-27 00:17:35.759683,24.375
2020-04-27 00:17:53.919717,24.375
2020-04-27 00:18:07.359623,24.375
2020-04-27 00:18:17.519659,24.375
2020-04-27 00:18:37.599627,24.375
2020-04-27 00:18:55.759610,24.375
2020-04-27 00:19:09.199720,24.375
2020-04-27 00:19:19.359592,24.375
2020-04-27 00:19:39.359590,24.375
2020-04-27 00:19:57.599664,24.375
2020-04-27 00:20:11.039761,24.375
2020-04-27 00:20:21.199645,24.375
2020-04-27 00:20:41.199642,24.375
2020-04-27 00:20:59.359635,24.375
2020-04-27 00:21:12.799655,24.375
2020-04-27 00:21:23.039636,24.375
2020-04-27 00:21:43.039647,24.375
2020-04-27 00:22:01.199651,24.375
2020-04-27 00:22:14.639650,24.375
2020-04-27 00:22:24.879630,24.375
2020-04-27 00:22:44.879633,24.375
2020-04-27 00:23:03.039695,24.375
2020-04-27 00:23:16.479717,24.375
2020-04-27 00:23:26.719644,24.375
2020-04-27 00:23:46.719647,24.375
2020-04-27 00:24:04.879653,24.375
2020-04-27 00:24:18.319662,24.375
2020-04-27 00:24:28.559637,24.375
2020-04-27 00:24:48.559637,24.375
2020-04-27 00:25:06.719646,24.375
2020-04-27 00:25:20.159647,24.375
2020-04-27 00:25:30.399985,24.375
2020-04-27 00:25:50.399639,24.375
2020-04-27 00:26:08.559656,24.375
2020-04-27 00:26:21.919662,24.375
2020-04-27 00:26:32.239581,24.375
2020-04-27 00:26:52.239602,24.375
2020-04-27 00:27:10.399627,24.375
2020-04-27 00:27:23.769652,24.375
2020-04-27 00:27:34.079642,24.375
2020-04-27 00:27:54.079649,24.375
2020-04-27 00:28:12.239610,24.375
2020-04-27 00:28:25.599642,24.375
2020-04-27 00:28:35.919647,24.375
2020-04-27 00:28:55.919646,24.375
2020-04-27 00:29:14.079637,24.375
2020-04-27 00:29:27.359663,24.375
2020-04-27 00:29:37.759636,24.375
2020-04-27 00:29:57.759636,24.375
2020-04-27 00:30:15.919654,24.375
2020-04-27 00:30:29.199652,24.375
2020-04-27 00:30:39.599643,24.375
2020-04-27 00:30:59.599643,24.375
2020-04-27 00:31:17.759985,24.375
2020-04-27 00:31:31.039650,24.375
2020-04-27 00:31:41.359648,24.375
2020-04-27 00:32:01.359647,24.375
2020-04-27 00:32:19.599663,24.375
2020-04-27 00:32:32.879637,24.375
2020-04-27 00:32:43.199646,24.375
2020-04-27 00:33:03.199647,24.375
2020-04-27 00:33:21.359663,24.375
2020-04-27 00:33:34.719635,24.375
2020-04-27 00:33:44.959662,24.312
2020-04-27 00:34:05.039649,24.375
2020-04-27 00:34:23.199688,24.375
2020-04-27 00:34:36.559662,24.375
2020-04-27 00:34:46.799657,24.375
2020-04-27 00:35:06.879649,24.375
2020-04-27 00:35:25.039673,24.375
2020-04-27 00:35:38.399646,24.312
2020-04-27 00:35:48.639716,24.375
2020-04-27 00:36:08.719595,24.375
2020-04-27 00:36:26.879668,24.375
2020-04-27 00:36:40.239657,24.312
2020-04-27 00:36:50.479640,24.375
2020-04-27 00:37:10.559944,24.375
2020-04-27 00:37:28.719614,24.312
2020-04-27 00:37:42.079662,24.375
2020-04-27 00:37:52.319679,24.375
2020-04-27 00:38:12.399670,24.312
2020-04-27 00:38:30.559655,24.375
2020-04-27 00:38:43.919617,24.375
2020-04-27 00:38:54.159732,24.375
2020-04-27 00:39:15.039638,24.375
2020-04-27 00:39:32.399655,24.375
2020-04-27 00:39:45.759665,24.375
2020-04-27 00:39:55.999718,24.375
2020-04-27 00:40:16.879662,24.375
2020-04-27 00:40:35.999699,24.375
2020-04-27 00:40:47.599662,24.375
2020-04-27 00:40:57.839731,24.375
2020-04-27 00:41:18.719664,24.312
2020-04-27 00:41:37.759645,24.312
2020-04-27 00:41:49.359858,24.312
2020-04-27 00:41:59.680400,24.312
2020-04-27 00:42:20.559646,24.312
2020-04-27 00:42:39.519726,24.312
